model,target_date,forecast_origin_date,max_data_date_used,estimation_window_start,estimation_window_end,state_prob_type,state_prob_date,threshold_fit_end,hyperparameter_source,causal_pass
FHS,2024-10-10,2024-10-10,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-11,2024-10-11,2024-10-10,,2024-10-10,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-11,2024-10-11,2024-10-10,,2024-10-10,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-11,2024-10-11,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-11,2024-10-11,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-11,2024-10-11,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-11,2024-10-11,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-14,2024-10-14,2024-10-11,,2024-10-11,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-14,2024-10-14,2024-10-11,,2024-10-11,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-14,2024-10-14,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-14,2024-10-14,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-14,2024-10-14,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-14,2024-10-14,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-15,2024-10-15,2024-10-14,,2024-10-14,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-15,2024-10-15,2024-10-14,,2024-10-14,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-15,2024-10-15,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-15,2024-10-15,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-15,2024-10-15,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-15,2024-10-15,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-16,2024-10-16,2024-10-15,,2024-10-15,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-16,2024-10-16,2024-10-15,,2024-10-15,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-16,2024-10-16,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-16,2024-10-16,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-16,2024-10-16,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-16,2024-10-16,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-17,2024-10-17,2024-10-16,,2024-10-16,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-17,2024-10-17,2024-10-16,,2024-10-16,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-17,2024-10-17,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-17,2024-10-17,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-17,2024-10-17,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-17,2024-10-17,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-18,2024-10-18,2024-10-17,,2024-10-17,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-18,2024-10-18,2024-10-17,,2024-10-17,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-18,2024-10-18,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-18,2024-10-18,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-18,2024-10-18,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-18,2024-10-18,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-21,2024-10-21,2024-10-18,,2024-10-18,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-21,2024-10-21,2024-10-18,,2024-10-18,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-21,2024-10-21,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-21,2024-10-21,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-21,2024-10-21,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-21,2024-10-21,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-22,2024-10-22,2024-10-21,,2024-10-21,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-22,2024-10-22,2024-10-21,,2024-10-21,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-22,2024-10-22,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-22,2024-10-22,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-22,2024-10-22,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-22,2024-10-22,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-23,2024-10-23,2024-10-22,,2024-10-22,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-23,2024-10-23,2024-10-22,,2024-10-22,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-23,2024-10-23,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-23,2024-10-23,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-23,2024-10-23,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
FHS,2024-10-23,2024-10-23,2024-09-23,,2024-09-23,point_forecast_fixed_between_refits,,2024-09-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-24,2024-10-24,2024-10-23,,2024-10-23,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-24,2024-10-24,2024-10-23,,2024-10-23,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-24,2024-10-24,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-24,2024-10-24,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-24,2024-10-24,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-10-24,2024-10-24,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-25,2024-10-25,2024-10-24,,2024-10-24,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-25,2024-10-25,2024-10-24,,2024-10-24,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-25,2024-10-25,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-25,2024-10-25,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-25,2024-10-25,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-10-25,2024-10-25,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-28,2024-10-28,2024-10-25,,2024-10-25,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-28,2024-10-28,2024-10-25,,2024-10-25,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-28,2024-10-28,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-28,2024-10-28,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-28,2024-10-28,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-10-28,2024-10-28,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-29,2024-10-29,2024-10-28,,2024-10-28,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-29,2024-10-29,2024-10-28,,2024-10-28,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-29,2024-10-29,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-29,2024-10-29,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-29,2024-10-29,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-10-29,2024-10-29,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-30,2024-10-30,2024-10-29,,2024-10-29,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-30,2024-10-30,2024-10-29,,2024-10-29,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-30,2024-10-30,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-30,2024-10-30,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-30,2024-10-30,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-10-30,2024-10-30,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-10-31,2024-10-31,2024-10-30,,2024-10-30,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-10-31,2024-10-31,2024-10-30,,2024-10-30,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-10-31,2024-10-31,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-10-31,2024-10-31,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-10-31,2024-10-31,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-10-31,2024-10-31,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-01,2024-11-01,2024-10-31,,2024-10-31,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-01,2024-11-01,2024-10-31,,2024-10-31,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-01,2024-11-01,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-01,2024-11-01,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-01,2024-11-01,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-01,2024-11-01,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-04,2024-11-04,2024-11-01,,2024-11-01,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-04,2024-11-04,2024-11-01,,2024-11-01,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-04,2024-11-04,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-04,2024-11-04,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-04,2024-11-04,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-04,2024-11-04,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-05,2024-11-05,2024-11-04,,2024-11-04,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-05,2024-11-05,2024-11-04,,2024-11-04,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-05,2024-11-05,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-05,2024-11-05,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-05,2024-11-05,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-05,2024-11-05,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-06,2024-11-06,2024-11-05,,2024-11-05,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-06,2024-11-06,2024-11-05,,2024-11-05,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-06,2024-11-06,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-06,2024-11-06,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-06,2024-11-06,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-06,2024-11-06,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-07,2024-11-07,2024-11-06,,2024-11-06,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-07,2024-11-07,2024-11-06,,2024-11-06,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-07,2024-11-07,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-07,2024-11-07,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-07,2024-11-07,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-07,2024-11-07,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-08,2024-11-08,2024-11-07,,2024-11-07,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-08,2024-11-08,2024-11-07,,2024-11-07,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-08,2024-11-08,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-08,2024-11-08,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-08,2024-11-08,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-08,2024-11-08,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-11,2024-11-11,2024-11-08,,2024-11-08,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-11,2024-11-11,2024-11-08,,2024-11-08,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-11,2024-11-11,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-11,2024-11-11,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-11,2024-11-11,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-11,2024-11-11,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-12,2024-11-12,2024-11-11,,2024-11-11,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-12,2024-11-12,2024-11-11,,2024-11-11,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-12,2024-11-12,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-12,2024-11-12,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-12,2024-11-12,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-12,2024-11-12,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-13,2024-11-13,2024-11-12,,2024-11-12,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-13,2024-11-13,2024-11-12,,2024-11-12,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-13,2024-11-13,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-13,2024-11-13,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-13,2024-11-13,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-13,2024-11-13,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-14,2024-11-14,2024-11-13,,2024-11-13,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-14,2024-11-14,2024-11-13,,2024-11-13,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-14,2024-11-14,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-14,2024-11-14,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-14,2024-11-14,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-14,2024-11-14,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-18,2024-11-18,2024-11-14,,2024-11-14,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-18,2024-11-18,2024-11-14,,2024-11-14,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-18,2024-11-18,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-18,2024-11-18,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-18,2024-11-18,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-18,2024-11-18,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-19,2024-11-19,2024-11-18,,2024-11-18,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-19,2024-11-19,2024-11-18,,2024-11-18,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-19,2024-11-19,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-19,2024-11-19,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-19,2024-11-19,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-19,2024-11-19,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-21,2024-11-21,2024-11-19,,2024-11-19,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-21,2024-11-21,2024-11-19,,2024-11-19,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-21,2024-11-21,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-21,2024-11-21,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-21,2024-11-21,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-21,2024-11-21,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-22,2024-11-22,2024-11-21,,2024-11-21,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-22,2024-11-22,2024-11-21,,2024-11-21,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-22,2024-11-22,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-22,2024-11-22,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-22,2024-11-22,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-22,2024-11-22,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-25,2024-11-25,2024-11-22,,2024-11-22,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-25,2024-11-25,2024-11-22,,2024-11-22,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
GARCH_t,2024-11-25,2024-11-25,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
Static_POT_EVT,2024-11-25,2024-11-25,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
GARCH_EVT,2024-11-25,2024-11-25,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
FHS,2024-11-25,2024-11-25,2024-10-23,,2024-10-23,point_forecast_fixed_between_refits,,2024-10-23,frozen pre-test (training/validation only),True
HistoricalSimulation,2024-11-26,2024-11-26,2024-11-25,,2024-11-25,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
EWMA_Normal,2024-11-26,2024-11-26,2024-11-25,,2024-11-25,NA_no_latent_state_empirical_rolling_window,,,frozen pre-test (training/validation only),True
